iter	Passed	Remaining
135	205717	2819541
136	207587	2822891
137	209557	2827502
138	211245	2828256
139	212821	2827487
140	214480	2827794
141	216163	2828395
142	217757	2827802
143	219412	2827977
144	221077	2828273
145	222697	2827947
146	224342	2827932
147	225918	2827034
148	227846	2830494
149	229489	2830376
150	231419	2833742
151	233332	2836826
152	235062	2837655
153	236653	2836771
154	238307	2836630
155	239945	2836280
156	241533	2835329
157	243189	2835159
158	244792	2834354
159	246436	2834016
160	248124	2834166
161	249835	2834555
162	251478	2834141
163	253122	2833734
164	254765	2833297
165	256420	2832978
166	257984	2831653
167	259607	2830958
168	261216	2830097
169	262803	2829006
170	264352	2827493
171	266051	2827565
172	267950	2829739
173	269880	2832194
174	271747	2833940
175	273825	2837831
176	275692	2839476
177	277575	2841246
178	279481	2843220
179	281379	2845059
180	283260	2846692
181	284123	2838113
182	286035	2840039
183	287891	2841362
184	289814	2843317
185	291702	2844879
186	293568	2846204
187	295435	2847495
188	297299	2848722
189	299161	2849903
190	301039	2851209
191	302899	2852300
192	304770	2853474
193	306637	2854574
194	308502	2855626
195	310414	2857077
196	312282	2858099
197	314167	2859245
198	315991	2859804
199	317906	2861157
200	319783	2862141
201	321691	2863372
202	323538	2864031
203	325431	2865075
204	327285	2865742
205	329206	2866971
206	331084	2867796
207	332920	2868240
208	334762	2868708
209	336584	2868978
210	338454	2869647
211	340349	2870492
212	342256	2871422
213	344163	2872321
214	346019	2872766
215	347911	2873494
216	349768	2873908
217	351625	2874297
218	353460	2874492
219	355336	2874998
220	357221	2875549
221	359128	2876267
222	360998	2876654
223	362841	2876812
224	364679	2876914
225	366562	2877350
226	368483	2878065
227	370316	2878072
228	372189	2878370
229	374135	2879216
230	375998	2879399
231	377972	2880411
232	379852	2880686
233	381700	2880700
234	383575	2880900
235	385439	2880993
236	387312	2881145
237	389185	2881279
238	391049	2881329
239	392918	2881404
240	394790	2881477
241	396652	2881464
242	398565	2881805
243	400432	2881803
244	402299	2881778
245	404141	2881560
246	406051	2881811
247	407934	2881858
248	409797	2881747
249	411656	2881593
250	413492	2881271
251	415372	2881235
252	417269	2881305
253	419109	2880966
254	420942	2880565
255	422828	2880516
256	424686	2880268
257	426568	2880162
258	428459	2880107
259	430292	2879649
260	432135	2879250
261	433984	2878874
262	435872	2878746
263	437739	2878471
264	439663	2878551
265	441550	2878376
266	443452	2878289
267	445405	2878518
268	447313	2878434
269	449341	2879115
270	451263	2879093
271	453174	2878987
272	455065	2878750
273	456936	2878366
274	458822	2878069
275	460716	2877807
276	462600	2877476
277	464473	2877064
278	466324	2876506
279	468177	2875947
280	470060	2875564
281	471954	2875242
282	473822	2874746
283	475648	2873985
284	477524	2873524
285	479396	2873024
286	481298	2872698
287	483178	2872230
288	485068	2871804
289	486899	2871028
290	488782	2870549
291	490660	2870029
292	492527	2869433
293	494392	2868823
294	496297	2868430
295	498170	2867844
296	500015	2867093
297	501863	2866345
298	503873	2866516
299	505781	2866095
300	505973	2855975
301	507934	2855870
302	509840	2855441
303	511913	2855937
304	514000	2856495
305	516015	2856633
306	518023	2856723
307	519955	2856378
308	521852	2855835
309	523765	2855364
310	525656	2854771
311	527605	2854478
312	529535	2854076
313	531501	2853859
314	533631	2854502
315	535832	2855511
316	537965	2856140
317	540260	2857603
318	542469	2858591
319	544622	2859268
320	546832	2860222
321	548975	2860807
322	551161	2861603
323	553307	2862172
324	555482	2862871
325	557626	2863394
326	559791	2864009
327	561925	2864448
328	564310	2866148
329	566680	2867746
330	569001	2869075
331	571132	2869423
332	573526	2871077
333	575729	2871754
334	577908	2872290
335	580094	2872850
336	582305	2873514
337	584265	2872925
338	586470	2873532
339	588432	2872935
340	590724	2873933
341	592978	2874731
342	595132	2875028
343	597174	2874769
344	599596	2876324
345	601813	2876878
346	604167	2878065
347	606361	2878474
348	608803	2880043
349	610988	2880375
350	613103	2880363
351	615292	2880688
352	617391	2880577
353	619481	2880413
354	621559	2880183
355	623772	2880566
356	625881	2880456
357	628024	2880493
358	630246	2880877
359	632360	2880754
360	634444	2880482
361	636569	2880387
362	638710	2880353
363	641192	2881842
364	643377	2881979
365	645494	2881799
366	647808	2882485
367	650069	2882917
368	652310	2883246
369	654569	2883644
370	656833	2884047
371	659146	2884650
372	661453	2885215
373	663736	2885656
374	666025	2886110
375	668279	2886400
376	670548	2886737
377	672817	2887065
378	675076	2887333
379	677374	2887752
380	679639	2888021
381	681942	2888438
382	684226	2888756
383	686507	2889052
384	686733	2880714
385	689019	2881030
386	691252	2881111
387	693476	2881144
388	695774	2881472
389	698092	2881867
390	700398	2882202
391	701411	2877216
392	703776	2877784
393	704780	2872785
394	707045	2872930
395	709299	2873021
396	711588	2873240
397	713918	2873612
398	716219	2873851
399	718484	2873937
400	720726	2873919
401	722945	2873796
402	725252	2874016
403	727494	2873963
404	729742	2873923
405	732083	2874240
406	734297	2874045
407	736505	2873813
408	738741	2873687
409	740962	2873487
410	743216	2873408
411	743662	2866349
412	745948	2866393
413	748149	2866099
414	750357	2865824
415	752573	2865568
416	754792	2865313
417	757048	2865193
418	759312	2865089
419	761592	2865036
420	763892	2865048
421	763907	2856508
422	766230	2856607
423	768455	2856333
424	770761	2856351
425	773082	2856411
426	775403	2856464
427	777756	2856618
428	780029	2856473
429	782246	2856107
430	784521	2855947
431	786809	2855827
432	789031	2855457
433	791299	2855240
434	793785	2855804
435	796040	2855522
436	798322	2855325
437	800567	2854992
438	802813	2854650
439	805060	2854306
440	807363	2854147
441	809569	2853639
442	811786	2853163
443	814054	2852857
444	816336	2852592
445	816789	2845945
446	819051	2845607
447	821280	2845151
448	823504	2844665
449	825777	2844343
450	828072	2844090
451	830443	2844084
452	832763	2843896
453	835022	2843489
454	837256	2842993
455	839528	2842614
456	841777	2842149
457	844087	2841882
458	846411	2841656
459	848769	2841532
460	851041	2841111
461	853275	2840558
462	855545	2840115
463	857850	2839781
464	860127	2839347
465	862374	2838802
466	864633	2838293
467	866945	2837951
468	869164	2837293
469	871456	2836867
470	873704	2836293
471	876030	2835962
472	878127	2834886
473	880258	2833913
474	882515	2833340
475	884738	2832651
476	886964	2831963
477	889256	2831483
478	891503	2830849
479	893729	2830142
480	895978	2829504
481	898228	2828861
482	900668	2828807
483	902986	2828362
484	905223	2827655
485	907493	2827047
486	909736	2826348
487	911956	2825570
488	914178	2824792
489	916453	2824173
490	918714	2823503
491	921057	2823078
492	923364	2822536
493	925624	2821842
494	927861	2821073
495	930087	2820264
496	932317	2819464
497	934596	2818802
498	936836	2818020
499	939133	2817401
500	941359	2816562
501	943620	2815823
502	945874	2815058
503	946938	2810753
504	949235	2810114
505	951524	2809441
506	953773	2808646
507	956312	2808698
508	958510	2807738
509	958729	2800995
510	960910	2799990
511	963020	2798777
512	965105	2797488
513	967147	2796073
514	969235	2794786
515	971395	2793702
516	973661	2792921
517	975985	2792297
518	978127	2791149
519	980253	2789951
520	982408	2788831
521	984694	2788080
522	986776	2786748
523	988860	2785415
524	990944	2784082
525	993110	2782975
526	995072	2781294
527	996961	2779406
528	998915	2777702
529	1001027	2776435
530	1003016	2774822
531	1005065	2773377
532	1007162	2772060
533	1009164	2770476
534	1011230	2769069
535	1013208	2767420
536	1015281	2766028
537	1017329	2764565
538	1019371	2763083
539	1021471	2761756
540	1023518	2760282
541	1025611	2758933
542	1027635	2757392
543	1029847	2756356
544	1031897	2754882
545	1032828	2750426
546	1034939	2749116
547	1036862	2747307
548	1038756	2745420
549	1040664	2743568
550	1042677	2741996
551	1044702	2740451
552	1046686	2738798
553	1048574	2736894
554	1050758	2735757
555	1052959	2734663
556	1055267	2733843
557	1057707	2733359
558	1059988	2732456
559	1060478	2726945
560	1062758	2726041
561	1064999	2725033
562	1067299	2724173
563	1069587	2723276
564	1071852	2722315
565	1074121	2721361
566	1075160	2717293
567	1077481	2716467
568	1079722	2715435
569	1081988	2714463
570	1084354	2713735
571	1086598	2712696
572	1088986	2712013
573	1091465	2711550
574	1093881	2710923
575	1096291	2710277
576	1098532	2709206
577	1100802	2708203
578	1103153	2707393
579	1105471	2706498
580	1107802	2705630
581	1110096	2704668
582	1111126	2700627
583	1113469	2699782
584	1115704	2698669
585	1117934	2697542
586	1120212	2696525
587	1122487	2695497
588	1124753	2694442
589	1127004	2693348
590	1129673	2693249
591	1132036	2692410
592	1134368	2691494
593	1136624	2690393
594	1138915	2689372
595	1141179	2688281
596	1143317	2686890
597	1145580	2685791
598	1148291	2685737
599	1150722	2685019
600	1153094	2684159
601	1156063	2684678
602	1158920	2684929
603	1161862	2685363
604	1164309	2684647
605	1166652	2683685
606	1168898	2682497
607	1171278	2681612
608	1173673	2680755
609	1176096	2679958
610	1178489	2679085
611	1180623	2677624
612	1182667	2675954
613	1185018	2674977
614	1187337	2673921
615	1189900	2673413
616	1192590	2673180
617	1195167	2672688
618	1197898	2672532
619	1200235	2671490
620	1202500	2670287
621	1204747	2669039
622	1206970	2667735
623	1209237	2666524
624	1211425	2665136
625	1213516	2663533
626	1215786	2662319
627	1217923	2660812
628	1220225	2659664
629	1222363	2658156
630	1224301	2656209
631	1226162	2654097
632	1228245	2652466
633	1228295	2646454
634	1230375	2644823
635	1232541	2643374
636	1234662	2641828
637	1236578	2639842
638	1238701	2638298
639	1240762	2636619
640	1241179	2631456
641	1242322	2627840
642	1244855	2627166
643	1247252	2626203
644	1248340	2622482
645	1250836	2621722
646	1253202	2620684
647	1255630	2619771
648	1258095	2618932
649	1260448	2617855
650	1262814	2616800
651	1265066	2615505
652	1267108	2613775
653	1269192	2612130
654	1271160	2610245
655	1273210	2608528
656	1275292	2606875
657	1277433	2605343
658	1279427	2603508
659	1281349	2601527
660	1283306	2599617
661	1285306	2597795
662	1287209	2595775
663	1288076	2591671
664	1290462	2590627
665	1290659	2585193
666	1292674	2583410
667	1292778	2577814
668	1294779	2576011
669	1296710	2574067
670	1298839	2572515
671	1300818	2570665
672	1302804	2568828
673	1303732	2564910
674	1306251	2564123
675	1308664	2563123
676	1311127	2562217
677	1311375	2556989
678	1313665	2555746
679	1315784	2554169
680	1318019	2552816
681	1320192	2551340
682	1322179	2549501
683	1324146	2547627
684	1326080	2545688
685	1327149	2542090
686	1329846	2541612
687	1332230	2540533
688	1334479	2539190
689	1336370	2537167
690	1338344	2535300
691	1340348	2533491
692	1342281	2531547
693	1344229	2529630
694	1346125	2527617
695	1348119	2525787
696	1350282	2524272
697	1352224	2522344
698	1354288	2520642
699	1356304	2518852
700	1358443	2517286
701	1360419	2515419
702	1362488	2513724
703	1364504	2511928
704	1366589	2510260
705	1368525	2508317
706	1370487	2506422
707	1372506	2504630
708	1374536	2502858
709	1376663	2501262
710	1378676	2499456
711	1380686	2497646
712	1382646	2495745
713	1384752	2494105
714	1386694	2492171
715	1388608	2490185
716	1388708	2484955
717	1390635	2483001
718	1392501	2480938
719	1394413	2478957
720	1396279	2476894
721	1398300	2475107
722	1400606	2473824
723	1402584	2471957
724	1404512	2470004
725	1406478	2468117
726	1408373	2466107
727	1410320	2464185
728	1412322	2462361
729	1414381	2460636
730	1416553	2459105
731	1418593	2457345
732	1420629	2455575
733	1422589	2453676
734	1424625	2451905
735	1426504	2449867
736	1426699	2444940
737	1428612	2442965
738	1430602	2441122
739	1432653	2439382
740	1434625	2437507
741	1436784	2435949
742	1438836	2434208
743	1440832	2432373
744	1443024	2430866
745	1445127	2429209
746	1447112	2427351
747	1449140	2425567
748	1451175	2423791
749	1453134	2421890
750	1455402	2420503
751	1457560	2418930
752	1459579	2417124
753	1461638	2415387
754	1463869	2413929
755	1466214	2412659
756	1468347	2411038
757	1470520	2409480
758	1472658	2407863
759	1474886	2406394
760	1477043	2404805
761	1479262	2403316
762	1481129	2401255
763	1483158	2399454
764	1485201	2397678
765	1487378	2396116
766	1487657	2391501
767	1489903	2390053
768	1491989	2388347
769	1494028	2386565
770	1496211	2385011
771	1498331	2383356
772	1500318	2381488
773	1502309	2379627
774	1504424	2377961
775	1506830	2376753
776	1509117	2375355
777	1511308	2373803
778	1513476	2372214
779	1515980	2371149
780	1518194	2369628
781	1520888	2368851
782	1523388	2367769
783	1525718	2366421
784	1527945	2364909
785	1530061	2363224
786	1532186	2361552
787	1534354	2359946
788	1536320	2358027
789	1538325	2356169
790	1540421	2354449
791	1542603	2352860
792	1544755	2351223
793	1546799	2349421
794	1549188	2348141
795	1551404	2346596
796	1553841	2345383
797	1556208	2344062
798	1558548	2342699
799	1560669	2341004
800	1562888	2339454
801	1565148	2337965
802	1567428	2336503
803	1569687	2335008
804	1572116	2333762
805	1572540	2329544
