iter	Passed	Remaining
1181	2280	13154
1182	2282	13149
1183	2283	13145
1184	2285	13142
1185	2286	13137
1186	2288	13133
1187	2289	13128
1188	2291	13124
1189	2292	13119
1190	2294	13115
1191	2295	13111
1192	2297	13107
1193	2298	13103
1194	2300	13099
1195	2301	13095
1196	2303	13091
1197	2304	13085
1198	2306	13081
1199	2307	13077
1200	2309	13073
1201	2310	13068
1202	2312	13065
1203	2313	13061
1204	2315	13058
1205	2317	13054
1206	2318	13051
1207	2320	13048
1208	2322	13045
1209	2323	13041
1210	2325	13037
1211	2327	13033
1212	2328	13030
1213	2330	13026
1214	2332	13024
1215	2334	13024
1216	2336	13021
1217	2338	13021
1218	2340	13017
1219	2341	13014
1220	2343	13010
1221	2345	13007
1222	2346	13004
1223	2348	13000
1224	2349	12996
1225	2351	12991
1226	2353	12989
1227	2354	12986
1228	2356	12982
1229	2358	12978
1230	2359	12975
1231	2361	12970
1232	2362	12967
1233	2364	12963
1234	2365	12959
1235	2367	12956
1236	2369	12953
1237	2371	12953
1238	2373	12949
1239	2375	12951
1240	2377	12947
1241	2378	12944
1242	2380	12940
1243	2382	12936
1244	2383	12933
1245	2385	12930
1246	2387	12927
1247	2388	12924
1248	2390	12921
1249	2392	12917
1250	2393	12914
1251	2395	12910
1252	2396	12907
1253	2398	12903
1254	2400	12901
1255	2402	12897
1256	2403	12894
1257	2405	12891
1258	2407	12888
1259	2408	12884
1260	2410	12881
1261	2412	12881
1262	2415	12883
1263	2417	12880
1264	2418	12878
1265	2422	12885
1266	2424	12885
1267	2427	12885
1268	2429	12883
1269	2431	12886
1270	2434	12888
1271	2436	12888
1272	2439	12890
1273	2440	12887
1274	2442	12883
1275	2444	12881
1276	2446	12880
1277	2450	12890
1278	2452	12887
1279	2454	12883
1280	2455	12880
1281	2457	12878
1282	2459	12876
1283	2461	12873
1284	2462	12870
1285	2464	12866
1286	2466	12862
1287	2467	12860
1288	2469	12858
1289	2471	12856
1290	2474	12857
1291	2475	12854
1292	2477	12851
1293	2478	12846
1294	2479	12839
1295	2481	12835
1296	2482	12832
1297	2484	12827
1298	2485	12823
1299	2487	12821
1300	2489	12818
1301	2490	12814
1302	2492	12810
1303	2494	12807
1304	2495	12803
1305	2496	12798
1306	2498	12794
1307	2500	12790
1308	2501	12786
1309	2502	12781
1310	2504	12777
1311	2506	12774
1312	2507	12771
1313	2509	12768
1314	2510	12763
1315	2512	12759
1316	2513	12755
1317	2515	12751
1318	2516	12748
1319	2518	12744
1320	2519	12740
1321	2521	12737
1322	2523	12733
1323	2524	12730
1324	2526	12726
1325	2527	12723
1326	2529	12719
1327	2531	12716
1328	2532	12712
1329	2534	12709
1330	2535	12704
1331	2537	12701
1332	2539	12700
1333	2541	12697
1334	2542	12693
1335	2544	12690
1336	2545	12686
1337	2547	12683
1338	2549	12681
1339	2550	12677
1340	2552	12673
1341	2553	12668
1342	2554	12664
1343	2556	12660
1344	2558	12656
1345	2559	12652
1346	2560	12648
1347	2562	12644
1348	2563	12640
1349	2565	12636
1350	2566	12632
1351	2568	12628
1352	2569	12625
1353	2571	12621
1354	2573	12618
1355	2574	12613
1356	2576	12611
1357	2577	12607
1358	2579	12603
1359	2580	12601
1360	2582	12597
1361	2584	12593
1362	2585	12588
1363	2586	12584
1364	2588	12581
1365	2589	12577
1366	2591	12574
1367	2593	12571
